"Step","conbandit_combi1_0__5820__2025-06-17_16-53 - exploration_rate","conbandit_combi1_0__5820__2025-06-17_16-53 - exploration_rate__MIN","conbandit_combi1_0__5820__2025-06-17_16-53 - exploration_rate__MAX","conbandit_combi1_0__7324__2025-06-17_16-52 - exploration_rate","conbandit_combi1_0__7324__2025-06-17_16-52 - exploration_rate__MIN","conbandit_combi1_0__7324__2025-06-17_16-52 - exploration_rate__MAX","conbandit_combi1_0__6341__2025-06-17_16-51 - exploration_rate","conbandit_combi1_0__6341__2025-06-17_16-51 - exploration_rate__MIN","conbandit_combi1_0__6341__2025-06-17_16-51 - exploration_rate__MAX"
"1700","0.00310482334560651","0.00310482334560651","0.00310482334560651","0","0","0","0.0031294397427831765","0.0031294397427831765","0.0031294397427831765"
"1701","0.0030955088755696904","0.0030955088755696904","0.0030955088755696904","0","0","0","0.003120051423554827","0.003120051423554827","0.003120051423554827"
"1702","0.0030862223489429813","0.0030862223489429813","0.0030862223489429813","0","0","0","0.0031106912692841627","0.0031106912692841627","0.0031106912692841627"
"1703","0.0030769636818961522","0.0030769636818961522","0.0030769636818961522","0","0","0","0.00310135919547631","0.00310135919547631","0.00310135919547631"
"1704","0.0030677327908504638","0.0030677327908504638","0.0030677327908504638","0","0","0","0.0030920551178898813","0.0030920551178898813","0.0030920551178898813"
"1705","0.0030585295924779126","0.0030585295924779126","0.0030585295924779126","0","0","0","0.003082778952536212","0.003082778952536212","0.003082778952536212"
"1706","0.003049354003700479","0.003049354003700479","0.003049354003700479","0","0","0","0.0030735306156786033","0.0030735306156786033","0.0030735306156786033"
"1707","0.0030402059416893773","0.0030402059416893773","0.0030402059416893773","0","0","0","0.0030643100238315676","0.0030643100238315676","0.0030643100238315676"
"1708","0.0030310853238643093","0.0030310853238643093","0.0030310853238643093","0","0","0","0.003055117093760073","0.003055117093760073","0.003055117093760073"
"1709","0.0030219920678927164","0.0030219920678927164","0.0030219920678927164","0","0","0","0.0030459517424787927","0.0030459517424787927","0.0030459517424787927"
"1710","0.0030129260916890383","0.0030129260916890383","0.0030129260916890383","0","0","0","0.0030368138872513563","0.0030368138872513563","0.0030368138872513563"
"1711","0.003003887313413971","0.003003887313413971","0.003003887313413971","0","0","0","0.003027703445589602","0.003027703445589602","0.003027703445589602"
"1712","0.0029948756514737293","0.0029948756514737293","0.0029948756514737293","0","0","0","0.0030186203352528334","0.0030186203352528334","0.0030186203352528334"
"1713","0.002985891024519308","0.002985891024519308","0.002985891024519308","0","0","0","0.003009564474247075","0.003009564474247075","0.003009564474247075"
"1714","0.0029769333514457503","0.0029769333514457503","0.0029769333514457503","0","0","0","0.0030005357808243335","0.0030005357808243335","0.0030005357808243335"
"1715","0.002968002551391413","0.002968002551391413","0.002968002551391413","0","0","0","0.0029915341734818605","0.0029915341734818605","0.0029915341734818605"
"1716","0.0029590985437372387","0.0029590985437372387","0.0029590985437372387","0","0","0","0.002982559570961415","0.002982559570961415","0.002982559570961415"
"1717","0.002950221248106027","0.002950221248106027","0.002950221248106027","0","0","0","0.002973611892248531","0.002973611892248531","0.002973611892248531"
"1718","0.0029413705843617088","0.0029413705843617088","0.0029413705843617088","0","0","0","0.0029646910565717852","0.0029646910565717852","0.0029646910565717852"
"1719","0.0029325464726086235","0.0029325464726086235","0.0029325464726086235","0","0","0","0.00295579698340207","0.00295579698340207","0.00295579698340207"
"1720","0.0029237488331907975","0.0029237488331907975","0.0029237488331907975","0","0","0","0.0029469295924518637","0.0029469295924518637","0.0029469295924518637"
"1721","0.002914977586691225","0.002914977586691225","0.002914977586691225","0","0","0","0.002938088803674508","0.002938088803674508","0.002938088803674508"
"1722","0.0029062326539311513","0.0029062326539311513","0.0029062326539311513","0","0","0","0.0029292745372634845","0.0029292745372634845","0.0029292745372634845"
"1723","0.002897513955969358","0.002897513955969358","0.002897513955969358","0","0","0","0.002920486713651694","0.002920486713651694","0.002920486713651694"
"1724","0.00288882141410145","0.00288882141410145","0.00288882141410145","0","0","0","0.002911725253510739","0.002911725253510739","0.002911725253510739"
"1725","0.0028801549498591456","0.0028801549498591456","0.0028801549498591456","0","0","0","0.0029029900777502067","0.0029029900777502067","0.0029029900777502067"
"1726","0.002871514485009568","0.002871514485009568","0.002871514485009568","0","0","0","0.002894281107516956","0.002894281107516956","0.002894281107516956"
"1727","0.002862899941554539","0.002862899941554539","0.002862899941554539","0","0","0","0.002885598264194405","0.002885598264194405","0.002885598264194405"
"1728","0.0028543112417298757","0.0028543112417298757","0.0028543112417298757","0","0","0","0.0028769414694018217","0.0028769414694018217","0.0028769414694018217"
"1729","0.002845748308004686","0.002845748308004686","0.002845748308004686","0","0","0","0.002868310644993616","0.002868310644993616","0.002868310644993616"
"1730","0.002837211063080672","0.002837211063080672","0.002837211063080672","0","0","0","0.0028597057130586353","0.0028597057130586353","0.0028597057130586353"
"1731","0.00282869942989143","0.00282869942989143","0.00282869942989143","0","0","0","0.0028511265959194594","0.0028511265959194594","0.0028511265959194594"
"1732","0.0028202133316017554","0.0028202133316017554","0.0028202133316017554","0","0","0","0.0028425732161317012","0.0028425732161317012","0.0028425732161317012"
"1733","0.00281175269160695","0.00281175269160695","0.00281175269160695","0","0","0","0.002834045496483306","0.002834045496483306","0.002834045496483306"
"1734","0.002803317433532129","0.002803317433532129","0.002803317433532129","0","0","0","0.002825543359993856","0.002825543359993856","0.002825543359993856"
"1735","0.0027949074812315326","0.0027949074812315326","0.0027949074812315326","0","0","0","0.0028170667299138746","0.0028170667299138746","0.0028170667299138746"
"1736","0.002786522758787838","0.002786522758787838","0.002786522758787838","0","0","0","0.002808615529724133","0.002808615529724133","0.002808615529724133"
"1737","0.002778163190511475","0.002778163190511475","0.002778163190511475","0","0","0","0.0028001896831349607","0.0028001896831349607","0.0028001896831349607"
"1738","0.0027698287009399404","0.0027698287009399404","0.0027698287009399404","0","0","0","0.002791789114085556","0.002791789114085556","0.002791789114085556"
"1739","0.002761519214837121","0.002761519214837121","0.002761519214837121","0","0","0","0.0027834137467432993","0.0027834137467432993","0.0027834137467432993"
"1740","0.0027532346571926096","0.0027532346571926096","0.0027532346571926096","0","0","0","0.0027750635055030694","0.0027750635055030694","0.0027750635055030694"
"1741","0.002744974953221032","0.002744974953221032","0.002744974953221032","0","0","0","0.00276673831498656","0.00276673831498656","0.00276673831498656"
"1742","0.002736740028361369","0.002736740028361369","0.002736740028361369","0","0","0","0.0027584381000416006","0.0027584381000416006","0.0027584381000416006"
"1743","0.002728529808276285","0.002728529808276285","0.002728529808276285","0","0","0","0.002750162785741476","0.002750162785741476","0.002750162785741476"
"1744","0.002720344218851456","0.002720344218851456","0.002720344218851456","0","0","0","0.0027419122973842513","0.0027419122973842513","0.0027419122973842513"
"1745","0.0027121831861949015","0.0027121831861949015","0.0027121831861949015","0","0","0","0.0027336865604920984","0.0027336865604920984","0.0027336865604920984"
"1746","0.002704046636636317","0.002704046636636317","0.002704046636636317","0","0","0","0.0027254855008106223","0.0027254855008106223","0.0027254855008106223"
"1747","0.002695934496726408","0.002695934496726408","0.002695934496726408","0","0","0","0.0027173090443081906","0.0027173090443081906","0.0027173090443081906"
"1748","0.0026878466932362286","0.0026878466932362286","0.0026878466932362286","0","0","0","0.002709157117175266","0.002709157117175266","0.002709157117175266"
"1749","0.00267978315315652","0.00267978315315652","0.00267978315315652","0","0","0","0.00270102964582374","0.00270102964582374","0.00270102964582374"
"1750","0.00267174380369705","0.00267174380369705","0.00267174380369705","0","0","0","0.002692926556886269","0.002692926556886269","0.002692926556886269"
"1751","0.002663728572285959","0.002663728572285959","0.002663728572285959","0","0","0","0.00268484777721561","0.00268484777721561","0.00268484777721561"
"1752","0.002655737386569101","0.002655737386569101","0.002655737386569101","0","0","0","0.002676793233883963","0.002676793233883963","0.002676793233883963"
"1753","0.002647770174409394","0.002647770174409394","0.002647770174409394","0","0","0","0.002668762854182311","0.002668762854182311","0.002668762854182311"
"1754","0.002639826863886166","0.002639826863886166","0.002639826863886166","0","0","0","0.0026607565656197644","0.0026607565656197644","0.0026607565656197644"
"1755","0.0026319073832945074","0.0026319073832945074","0.0026319073832945074","0","0","0","0.002652774295922905","0.002652774295922905","0.002652774295922905"
"1756","0.0026240116611446237","0.0026240116611446237","0.0026240116611446237","0","0","0","0.0026448159730351364","0.0026448159730351364","0.0026448159730351364"
"1757","0.0026161396261611897","0.0026161396261611897","0.0026161396261611897","0","0","0","0.002636881525116031","0.002636881525116031","0.002636881525116031"
"1758","0.002608291207282706","0.002608291207282706","0.002608291207282706","0","0","0","0.002628970880540683","0.002628970880540683","0.002628970880540683"
"1759","0.002600466333660858","0.002600466333660858","0.002600466333660858","0","0","0","0.002621083967899061","0.002621083967899061","0.002621083967899061"
"1760","0.0025926649346598757","0.0025926649346598757","0.0025926649346598757","0","0","0","0.002613220715995364","0.002613220715995364","0.002613220715995364"
"1761","0.002584886939855896","0.002584886939855896","0.002584886939855896","0","0","0","0.002605381053847378","0.002605381053847378","0.002605381053847378"
"1762","0.002577132279036328","0.002577132279036328","0.002577132279036328","0","0","0","0.002597564910685836","0.002597564910685836","0.002597564910685836"
"1763","0.002569400882199219","0.002569400882199219","0.002569400882199219","0","0","0","0.0025897722159537785","0.0025897722159537785","0.0025897722159537785"
"1764","0.002561692679552621","0.002561692679552621","0.002561692679552621","0","0","0","0.002582002899305917","0.002582002899305917","0.002582002899305917"
"1765","0.0025540076015139633","0.0025540076015139633","0.0025540076015139633","0","0","0","0.0025742568906079993","0.0025742568906079993","0.0025742568906079993"
"1766","0.0025463455787094213","0.0025463455787094213","0.0025463455787094213","0","0","0","0.0025665341199361752","0.0025665341199361752","0.0025665341199361752"
"1767","0.002538706541973293","0.002538706541973293","0.002538706541973293","0","0","0","0.0025588345175763666","0.0025588345175763666","0.0025588345175763666"
"1768","0.002531090422347373","0.002531090422347373","0.002531090422347373","0","0","0","0.0025511580140236377","0.0025511580140236377","0.0025511580140236377"
"1769","0.002523497151080331","0.002523497151080331","0.002523497151080331","0","0","0","0.0025435045399815667","0.0025435045399815667","0.0025435045399815667"
"1770","0.00251592665962709","0.00251592665962709","0.00251592665962709","0","0","0","0.002535874026361622","0.002535874026361622","0.002535874026361622"
"1771","0.002508378879648209","0.002508378879648209","0.002508378879648209","0","0","0","0.002528266404282537","0.002528266404282537","0.002528266404282537"
"1772","0.0025008537430092643","0.0025008537430092643","0.0025008537430092643","0","0","0","0.0025206816050696895","0.0025206816050696895","0.0025206816050696895"
"1773","0.0024933511817802367","0.0024933511817802367","0.0024933511817802367","0","0","0","0.0025131195602544803","0.0025131195602544803","0.0025131195602544803"
"1774","0.002485871128234896","0.002485871128234896","0.002485871128234896","0","0","0","0.002505580201573717","0.002505580201573717","0.002505580201573717"
"1775","0.002478413514850191","0.002478413514850191","0.002478413514850191","0","0","0","0.0024980634609689956","0.0024980634609689956","0.0024980634609689956"
"1776","0.0024709782743056407","0.0024709782743056407","0.0024709782743056407","0","0","0","0.0024905692705860885","0.0024905692705860885","0.0024905692705860885"
"1777","0.0024635653394827236","0.0024635653394827236","0.0024635653394827236","0","0","0","0.0024830975627743303","0.0024830975627743303","0.0024830975627743303"
"1778","0.0024561746434642756","0.0024561746434642756","0.0024561746434642756","0","0","0","0.0024756482700860074","0.0024756482700860074","0.0024756482700860074"
"1779","0.0024488061195338828","0.0024488061195338828","0.0024488061195338828","0","0","0","0.0024682213252757495","0.0024682213252757495","0.0024682213252757495"
