"Step","conbandit_combi1_0__5820__2025-06-17_16-53 - regret","conbandit_combi1_0__5820__2025-06-17_16-53 - regret__MIN","conbandit_combi1_0__5820__2025-06-17_16-53 - regret__MAX","conbandit_combi1_0__7324__2025-06-17_16-52 - regret","conbandit_combi1_0__7324__2025-06-17_16-52 - regret__MIN","conbandit_combi1_0__7324__2025-06-17_16-52 - regret__MAX","conbandit_combi1_0__6341__2025-06-17_16-51 - regret","conbandit_combi1_0__6341__2025-06-17_16-51 - regret__MIN","conbandit_combi1_0__6341__2025-06-17_16-51 - regret__MAX"
"1275","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","77.1234130859375","77.1234130859375","77.1234130859375"
"1276","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","77.1234130859375","77.1234130859375","77.1234130859375"
"1277","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","77.1234130859375","77.1234130859375","77.1234130859375"
"1278","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","77.13323211669922","77.13323211669922","77.13323211669922"
"1279","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","77.13323211669922","77.13323211669922","77.13323211669922"
"1280","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","77.13323211669922","77.13323211669922","77.13323211669922"
"1281","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","77.13323211669922","77.13323211669922","77.13323211669922"
"1282","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","77.13323211669922","77.13323211669922","77.13323211669922"
"1283","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","77.13323211669922","77.13323211669922","77.13323211669922"
"1284","62.92131807639597","62.92131807639597","62.92131807639597","418","418","418","77.13323211669922","77.13323211669922","77.13323211669922"
"1285","63.047520629271375","63.047520629271375","63.047520629271375","418","418","418","77.13350677490234","77.13350677490234","77.13350677490234"
"1286","63.047520629271375","63.047520629271375","63.047520629271375","418","418","418","77.17777252197266","77.17777252197266","77.17777252197266"
"1287","63.047520629271375","63.047520629271375","63.047520629271375","418","418","418","77.17777252197266","77.17777252197266","77.17777252197266"
"1288","63.047520629271375","63.047520629271375","63.047520629271375","418","418","418","77.17777252197266","77.17777252197266","77.17777252197266"
"1289","63.047520629271375","63.047520629271375","63.047520629271375","418","418","418","77.17777252197266","77.17777252197266","77.17777252197266"
"1290","63.35862711912773","63.35862711912773","63.35862711912773","418","418","418","77.17777252197266","77.17777252197266","77.17777252197266"
"1291","63.35862711912773","63.35862711912773","63.35862711912773","418","418","418","77.17777252197266","77.17777252197266","77.17777252197266"
"1292","63.35862711912773","63.35862711912773","63.35862711912773","418","418","418","77.17777252197266","77.17777252197266","77.17777252197266"
"1293","63.35862711912773","63.35862711912773","63.35862711912773","418","418","418","77.17777252197266","77.17777252197266","77.17777252197266"
"1294","63.35862711912773","63.35862711912773","63.35862711912773","418","418","418","77.17777252197266","77.17777252197266","77.17777252197266"
"1295","63.35862711912773","63.35862711912773","63.35862711912773","418","418","418","77.17777252197266","77.17777252197266","77.17777252197266"
"1296","63.35862711912773","63.35862711912773","63.35862711912773","418","418","418","77.17777252197266","77.17777252197266","77.17777252197266"
"1297","63.35862711912773","63.35862711912773","63.35862711912773","418","418","418","77.17777252197266","77.17777252197266","77.17777252197266"
"1298","63.35862711912773","63.35862711912773","63.35862711912773","418","418","418","77.17777252197266","77.17777252197266","77.17777252197266"
"1299","63.35862711912773","63.35862711912773","63.35862711912773","418","418","418","77.18480682373047","77.18480682373047","77.18480682373047"
"1300","63.35862711912773","63.35862711912773","63.35862711912773","418","418","418","77.18480682373047","77.18480682373047","77.18480682373047"
"1301","63.35862711912773","63.35862711912773","63.35862711912773","418","418","418","77.18480682373047","77.18480682373047","77.18480682373047"
"1302","63.35862711912773","63.35862711912773","63.35862711912773","418","418","418","77.18480682373047","77.18480682373047","77.18480682373047"
"1303","63.35947614317231","63.35947614317231","63.35947614317231","418","418","418","77.28076934814453","77.28076934814453","77.28076934814453"
"1304","63.35947614317231","63.35947614317231","63.35947614317231","418","418","418","77.28076934814453","77.28076934814453","77.28076934814453"
"1305","63.35947614317231","63.35947614317231","63.35947614317231","418","418","418","77.28076934814453","77.28076934814453","77.28076934814453"
"1306","63.35947614317231","63.35947614317231","63.35947614317231","418","418","418","77.28076934814453","77.28076934814453","77.28076934814453"
"1307","63.35947614317231","63.35947614317231","63.35947614317231","418","418","418","77.28240203857422","77.28240203857422","77.28240203857422"
"1308","63.35947614317231","63.35947614317231","63.35947614317231","418","418","418","77.28240203857422","77.28240203857422","77.28240203857422"
"1309","63.35947614317231","63.35947614317231","63.35947614317231","418","418","418","77.28240203857422","77.28240203857422","77.28240203857422"
"1310","63.35947614317231","63.35947614317231","63.35947614317231","418","418","418","77.28240203857422","77.28240203857422","77.28240203857422"
"1311","63.35947614317231","63.35947614317231","63.35947614317231","418","418","418","77.28240203857422","77.28240203857422","77.28240203857422"
"1312","63.35947614317231","63.35947614317231","63.35947614317231","418","418","418","77.29901123046875","77.29901123046875","77.29901123046875"
"1313","63.35947614317231","63.35947614317231","63.35947614317231","418","418","418","77.36434936523438","77.36434936523438","77.36434936523438"
"1314","63.35947614317231","63.35947614317231","63.35947614317231","418","418","418","77.36434936523438","77.36434936523438","77.36434936523438"
"1315","63.35947614317231","63.35947614317231","63.35947614317231","418","418","418","77.36434936523438","77.36434936523438","77.36434936523438"
"1316","63.35947614317231","63.35947614317231","63.35947614317231","418","418","418","77.4206314086914","77.4206314086914","77.4206314086914"
"1317","63.35947614317231","63.35947614317231","63.35947614317231","418","418","418","77.4206314086914","77.4206314086914","77.4206314086914"
"1318","63.35947614317231","63.35947614317231","63.35947614317231","418","418","418","77.4206314086914","77.4206314086914","77.4206314086914"
"1319","63.35947614317231","63.35947614317231","63.35947614317231","418","418","418","77.45561218261719","77.45561218261719","77.45561218261719"
"1320","63.35947614317231","63.35947614317231","63.35947614317231","418","418","418","77.45561218261719","77.45561218261719","77.45561218261719"
"1321","63.35947614317231","63.35947614317231","63.35947614317231","418","418","418","77.45561218261719","77.45561218261719","77.45561218261719"
"1322","63.35947614317231","63.35947614317231","63.35947614317231","418","418","418","77.45561218261719","77.45561218261719","77.45561218261719"
"1323","63.35947614317231","63.35947614317231","63.35947614317231","418","418","418","77.46713256835938","77.46713256835938","77.46713256835938"
"1324","63.35947614317231","63.35947614317231","63.35947614317231","418","418","418","77.46713256835938","77.46713256835938","77.46713256835938"
"1325","63.35947614317231","63.35947614317231","63.35947614317231","418","418","418","77.46713256835938","77.46713256835938","77.46713256835938"
"1326","63.35947614317231","63.35947614317231","63.35947614317231","418","418","418","77.46713256835938","77.46713256835938","77.46713256835938"
"1327","63.35947614317231","63.35947614317231","63.35947614317231","418","418","418","77.46713256835938","77.46713256835938","77.46713256835938"
"1328","63.35947614317231","63.35947614317231","63.35947614317231","418","418","418","77.46713256835938","77.46713256835938","77.46713256835938"
"1329","63.35947614317231","63.35947614317231","63.35947614317231","418","418","418","77.46713256835938","77.46713256835938","77.46713256835938"
"1330","63.35947614317231","63.35947614317231","63.35947614317231","418","418","418","77.46713256835938","77.46713256835938","77.46713256835938"
"1331","63.35947614317231","63.35947614317231","63.35947614317231","418","418","418","77.46713256835938","77.46713256835938","77.46713256835938"
"1332","63.35947614317231","63.35947614317231","63.35947614317231","418","418","418","77.46713256835938","77.46713256835938","77.46713256835938"
"1333","63.35947614317231","63.35947614317231","63.35947614317231","418","418","418","77.47675323486328","77.47675323486328","77.47675323486328"
"1334","63.35947614317231","63.35947614317231","63.35947614317231","418","418","418","77.47675323486328","77.47675323486328","77.47675323486328"
"1335","63.35947614317231","63.35947614317231","63.35947614317231","418","418","418","77.47675323486328","77.47675323486328","77.47675323486328"
"1336","63.35947614317231","63.35947614317231","63.35947614317231","418","418","418","77.47675323486328","77.47675323486328","77.47675323486328"
"1337","63.35947614317231","63.35947614317231","63.35947614317231","418","418","418","77.47675323486328","77.47675323486328","77.47675323486328"
"1338","63.35947614317231","63.35947614317231","63.35947614317231","418","418","418","77.47675323486328","77.47675323486328","77.47675323486328"
"1339","63.35947614317231","63.35947614317231","63.35947614317231","418","418","418","77.47675323486328","77.47675323486328","77.47675323486328"
"1340","63.35947614317231","63.35947614317231","63.35947614317231","418","418","418","77.47675323486328","77.47675323486328","77.47675323486328"
"1341","63.35947614317231","63.35947614317231","63.35947614317231","418","418","418","77.47675323486328","77.47675323486328","77.47675323486328"
"1342","63.35947614317231","63.35947614317231","63.35947614317231","418","418","418","77.47675323486328","77.47675323486328","77.47675323486328"
"1343","63.35947614317231","63.35947614317231","63.35947614317231","418","418","418","77.47675323486328","77.47675323486328","77.47675323486328"
"1344","63.35947614317231","63.35947614317231","63.35947614317231","418","418","418","77.47675323486328","77.47675323486328","77.47675323486328"
"1345","63.35947614317231","63.35947614317231","63.35947614317231","418","418","418","77.47675323486328","77.47675323486328","77.47675323486328"
"1346","63.35947614317231","63.35947614317231","63.35947614317231","418","418","418","77.47675323486328","77.47675323486328","77.47675323486328"
"1347","63.35947614317231","63.35947614317231","63.35947614317231","418","418","418","77.47675323486328","77.47675323486328","77.47675323486328"
"1348","63.3611907064027","63.3611907064027","63.3611907064027","418","418","418","77.47675323486328","77.47675323486328","77.47675323486328"
"1349","63.3611907064027","63.3611907064027","63.3611907064027","418","418","418","77.47675323486328","77.47675323486328","77.47675323486328"
"1350","63.3611907064027","63.3611907064027","63.3611907064027","418","418","418","77.47675323486328","77.47675323486328","77.47675323486328"
"1351","63.3611907064027","63.3611907064027","63.3611907064027","418","418","418","77.47675323486328","77.47675323486328","77.47675323486328"
"1352","63.3611907064027","63.3611907064027","63.3611907064027","418","418","418","77.47675323486328","77.47675323486328","77.47675323486328"
"1353","63.3611907064027","63.3611907064027","63.3611907064027","418","418","418","77.47675323486328","77.47675323486328","77.47675323486328"
